Provider Id,Provider Name,Provider Street Address,Provider State,Provider Zip Code,"latitude,longitude",County,
460015,LOGAN REGIONAL HOSPITAL,1400 NORTH 500 EAST,UT,84341,"41.753301,-111.821249",cache,
460017,BRIGHAM CITY COMMUNITY HOSPITAL,950 SOUTH MEDICAL DRIVE,UT,84302,"41.491097,-112.025616",box elder,
460019,UINTAH BASIN MEDICAL CENTER,250 WEST 300 NORTH (75-2),UT,84066,"40.303767,-109.995773",duchesne,
460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,UT,84790,"37.09756,-113.553525",washington,
460023,AMERICAN FORK HOSPITAL,170 NORTH 1100 EAST,UT,84003,"40.380424,-111.767184",utah,
460026,SEVIER VALLEY MEDICAL CENTER,1000 NORTH MAIN STREET,UT,84701,"38.781512,-112.084658",sevier,
460030,ASHLEY VALLEY MEDICAL CENTER,150 WEST 100 NORTH,UT,84078,"40.457935,-109.531705",uintah,
460035,BEAVER VALLEY HOSPITAL,1109 NORTH 100 WEST,UT,84713,"38.290107,-112.643146",beaver,
460041,DAVIS HOSPITAL AND MEDICAL CENTER,1600 WEST ANTELOPE DRIVE,UT,84041,"41.090951,-111.995726",davis,
460042,LAKEVIEW HOSPITAL,630 EAST MEDICAL DRIVE,UT,84010,"40.885915,-111.869012",davis,
460044,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,UT,84094,"40.576997,-111.854052",salt lake,
460047,ST MARKS HOSPITAL,1200 EAST 3900 SOUTH,UT,84124,"40.686112,-111.856901",salt lake,
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 300 EAST,UT,84107,"40.640974,-111.883026",salt lake,
460051,JORDAN VALLEY MEDICAL CENTER,3580 WEST 9000 SOUTH,UT,84088,"40.590079,-111.974554",salt lake,
460052,TIMPANOGOS REGIONAL HOSPITAL,750 WEST 800 NORTH,UT,84057,"40.312053,-111.713875",utah,
460054,CACHE VALLEY SPECIALITY HOSPITAL,2380 NORTH 400 EAST,UT,84341,"41.775765,-111.821316",cache,
460057,PARK CITY MEDICAL CENTER,900 ROUND VALLEY DRIVE,UT,84060,"40.688239,-111.469104",summit,
460058,RIVERTON HOSPITAL,3741 WEST 12600 SOUTH,UT,84065,"40.522223,-111.979898",salt lake,
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,VT,5641,"44.196997,-72.501939",washington,
470003,FLETCHER ALLEN HOSPITAL OF VERMONT,111 COLCHESTER AVE,VT,5401,"44.479666,-73.194096",chittenden,
470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,VT,5701,"43.59825,-72.955115",rutland,
470011,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,VT,5301,"42.843333,-72.565589",windham,
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,VT,5201,"42.87397,-73.207393",bennington,
470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,VT,5478,"44.807652,-73.072328",franklin,
490001,NORTON COMMUNITY HOSPITAL,100  15TH ST NW,VA,24273,"36.931944,-82.643764",wise,
490002,RUSSELL COUNTY MEDICAL CENTER,58 CARROLL STREET,VA,24266,"36.898974,-82.078506",russell,
490004,ROCKINGHAM MEMORIAL HOSPITAL,2010 HEALTH CAMPUS DRIVE,VA,22801,"38.405097,-78.855426",rockingham,
490005,WINCHESTER MEDICAL CENTER INC,220 CAMPUS BLVD SUITE 210,VA,22601,"39.197513,-78.191747",frederick,
490007,SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DR,VA,23507,"36.862103,-76.303582",norfolk,
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,JEFFERSON PARK AVE,VA,22908,"38.028021,-78.510626",albemarle,
490011,BON SECOURS - DEPAUL MEDICAL CENTER,150 KINGSLEY LANE,VA,23505,"36.899332,-76.281565",norfolk,
490012,LEE REGIONAL MEDICAL CENTER,127 HEALTH CARE DRIVE,VA,24277,"36.749145,-83.049353",lee,
490013,HALIFAX REGIONAL HOSPITAL,2204 WILBORN AVENUE,VA,24558,"36.712151,-78.912626",halifax,
490017,BON SECOURS MARYVIEW MEDICAL CENTER,3636 HIGH STREET,VA,23707,"36.836675,-76.348033",norfolk,
490018,AUGUSTA HEALTH,78 MEDICAL CENTER DRIVE,VA,22939,"38.094321,-78.986013",augusta,
490019,CULPEPER REGIONAL HOSPITAL,501 SUNSET LANE,VA,22701,"38.455683,-78.013588",culpeper,
490020,JOHN RANDOLPH MEDICAL CENTER,411 WEST RANDOLPH ROAD,VA,23860,"37.307067,-77.291499",prince george,
490021,CENTRA  HEALTH INC,1920 ATHERHOLT ROAD,VA,24501,"37.413683,-79.168704",amherst,
490022,MARY WASHINGTON HOSPITAL INC,1001 SAM PERRY BOULEVARD,VA,22401,"38.310885,-77.483246",spotsylvania,
490023,THE FAUQUIER HOSPITAL INC,500 HOSPITAL DRIVE,VA,20186,"38.712069,-77.808663",fauquier,
490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,VA,24014,"37.251257,-79.942215",roanoke,
490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,VA,24273,"36.943153,-82.620923",wise,
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,1250 EAST MARSHALL STREET - BOX 980510,VA,23298,"37.540028,-77.429344",henrico,
490033,WARREN MEMORIAL HOSPITAL,1000 NORTH SHENANDOAH AVE,VA,22630,"38.930957,-78.198923",warren,
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,9507 HOSPITAL AVENUE,VA,23413,"37.47512,-75.86264",northampton,
490038,SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DRIVE,VA,24354,"36.849891,-81.490268",smyth,
490040,INOVA ALEXANDRIA HOSPITAL,4320 SEMINARY RD,VA,22304,"38.82245,-77.104998",fairfax,
490041,MARY IMMACULATE HOSPITAL,2 BERNARDINE DRIVE,VA,23602,"37.144305,-76.511585",newport news,
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,2900 LAMB CIRCLE,VA,24073,"37.088858,-80.505158",montgomery,
490043,INOVA LOUDOUN HOSPITAL,44045 RIVERSIDE PARKWAY,VA,20176,"39.074045,-77.477535",loudoun,
490044,SENTARA OBICI HOSPITAL,2800 GODWIN BOULEVARD,VA,23439,"36.773191,-76.580647",suffolk,
490045,PRINCE WILLIAM HOSPITAL,8700 SUDLEY RD,VA,20110,"38.767131,-77.486971",prince william,
490046,SENTARA LEIGH HOSPITAL,830 KEMPSVILLE ROAD,VA,23502,"36.850764,-76.190213",norfolk,
490048,LEWISGALE MEDICAL CENTER,1900 ELECTRIC ROAD,VA,24153,"37.26363,-80.03149",roanoke,
490050,VIRGINIA HOSPITAL CENTER - ARLINGTON,1701 NORTH GEORGE MASON DRIVE,VA,22205,"38.88917,-77.127285",arlington,
490052,RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,VA,23601,"37.06346,-76.483338",newport news,
490053,JOHNSTON MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,VA,24211,"36.72262,-81.911795",washington,
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,1060 FIRST COLONIAL ROAD,VA,23454,"36.864836,-76.026489",virginia beach,
490059,BON SECOURS - ST MARYS HOSPITAL OF RICHMOND,5801 BREMO RD,VA,23226,"37.583842,-77.513254",henrico,
490060,CLINCH VALLEY MEDICAL CENTER,6801 GOV G C PEERY HWY,VA,24641,"37.094585,-81.819968",tazewell,
490063,INOVA FAIRFAX HOSPITAL,3300 GALLOWS RD,VA,22042,"38.857894,-77.228419",fairfax,
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,100 SENTARA CIRCLE,VA,23188,"37.336667,-76.741053",york,
490067,SOUTHSIDE REGIONAL MEDICAL CENTER,200 MEDICAL PARK BOULEVARD,VA,23805,"37.18231,-77.359291",prince george,
490069,BON SECOURS - MEMORIAL REGIONAL MEDICAL,8260 ATLEE ROAD,VA,23116,"37.628848,-77.388254",hanover,
490075,DANVILLE REGIONAL MEDICAL CENTER,142 SOUTH MAIN STREET,VA,24541,"36.578345,-79.404141",pittsylvania,
490077,MARTHA JEFFERSON HOSPITAL,500 MARTHA JEFFERSON DRIVE,VA,22911,"38.022606,-78.444462",albemarle,
490079,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY,320 HOSPITAL DRIVE,VA,24115,"36.698538,-79.866469",henry,
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,618 HOSPITAL ROAD,VA,22560,"37.900933,-76.878917",essex,
490088,BEDFORD MEMORIAL HOSPITAL,1613 OAKWOOD STREET,VA,24523,"37.352389,-79.516271",bedford,
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,180 FLOYD AVENUE,VA,24151,"36.994076,-79.890319",franklin,
490090,SOUTHSIDE COMMUNITY HOSPITAL INC,800 OAK STREET,VA,23901,"37.302166,-78.403994",prince edward,
490092,SOUTHAMPTON MEMORIAL HOSPITAL,100 FAIRVIEW DRIVE,VA,23851,"36.691766,-76.937344",southampton,
490093,SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,VA,23666,"37.056942,-76.390449",hampton,
490094,BON SECOURS - RICHMOND COMMUNITY HOSPITAL,1500 N. 28TH STREET,VA,23223,"37.540121,-77.406925",henrico,
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,727 NORTH MAIN STREET,VA,23847,"36.701546,-77.537764",greensville,
490098,COMMUNITY MEMORIAL HEALTHCENTER INC,125 BUENA VISTA CIRCLE,VA,23970,"36.733862,-78.131663",mecklenburg,
490101,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,VA,22033,"38.8847,-77.379925",fairfax,
490107,RESTON HOSPITAL CENTER,1850 TOWN CENTER PARKWAY,VA,20190,"38.962315,-77.363975",fairfax,
490109,EASTERN STATE HOSPITAL,4601 IRONBOUND ROAD,VA,23188,"37.290155,-76.735283",james city,
490110,LEWISGALE HOSPITAL MONTGOMERY,3700 SOUTH MAIN STREET,VA,24060,"37.187485,-80.411287",montgomery,
490111,WYTHE COUNTY COMMUNITY HOSPITAL,600 WEST RIDGE ROAD,VA,24382,"36.954773,-81.096875",wythe,
490112,CJW MEDICAL CENTER,1401 JOHNSTON WILLIS DRIVE,VA,23235,"37.51069,-77.594638",chesterfield,
490113,SENTARA POTOMAC HOSPITAL,2300 OPITZ BOULEVARD,VA,22191,"38.637,-77.286435",prince william,
490114,WELLMONT LONESOME PINE HOSPITAL,1990 HOLTON AVENUE EAST,VA,24219,"36.877183,-82.755664",wise,
490115,TWIN COUNTY REGIONAL HOSPITAL,200 HOSPITAL DRIVE,VA,24333,"36.673031,-80.92334",carroll,
490116,LEWISGALE HOSPITAL PULASKI,2400 LEE HIGHWAY,VA,24301,"37.068132,-80.756851",pulaski,
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,141 BEN BOLT AVENUE,VA,24651,"37.123972,-81.489043",tazewell,
490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,VA,23229,"37.604044,-77.540061",henrico,
490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VA,23456,"36.775086,-76.098447",virginia beach,
490120,CHESAPEAKE REGIONAL MEDICAL CENTER,736 BATTLEFIELD BLVD NORTH,VA,23320,"36.746263,-76.245782",norfolk,
490122,INOVA MOUNT VERNON HOSPITAL,2501 PARKERS LANE,VA,22306,"38.739747,-77.076975",fairfax,
490123,RAPPAHANNOCK GENERAL HOSPITAL,101 HARRIS ROAD,VA,22482,"37.701477,-76.386555",lancaster,
490126,LEWISGALE HOSPITAL ALLEGHANY,ONE ARH LANE - PO BOX 7,VA,24457,"37.791338,-79.882495",alleghany,
490127,BUCHANAN GENERAL HOSPITAL,1535 SLATE CREEK ROAD,VA,24614,"37.28591,-82.065958",buchanan,
490130,RIVERSIDE WALTER REED HOSPITAL,7519 HOSPITAL ROAD,VA,23061,"37.419168,-76.54336",gloucester,
490135,CATAWBA HOSPITAL,PO BOX 200,VA,24070,"37.39102,-80.106002",craig,
490136,BON SECOURS - ST FRANCIS MEDICAL CENTER,13700 STFRANCIS BLVD SUITE 100,VA,23114,"37.466611,-77.658602",chesterfield,
490140,STAFFORD HOSPITAL LLC,101 HOSPITAL CENTER BOULEVARD SUITE 307,VA,22554,"38.415102,-77.407416",stafford,
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,4600 SPOTSYLVANIA PARKWAY,VA,22408,"38.219738,-77.495901",spotsylvania,
490142,UVA HEALTH SCIENCES CENTER,2965 IVY RD,VA,22908,"38.051479,-78.54951",albemarle,
500001,NORTHWEST HOSPITAL,1550 NORTH 115TH STREET,WA,98133,"47.714604,-122.337205",king,
500002,PROVIDENCE ST MARY MEDICAL CENTER,401 W POPLAR ST,WA,99362,"46.061965,-118.343133",walla walla,
500003,SKAGIT VALLEY HOSPITAL,1415 KINCAID STREET,WA,98274,"48.41796,-122.323662",skagit,
500005,VIRGINIA MASON MEDICAL CENTER,1100 NINTH AVENUE (PO BOX 900),WA,98111,"47.609475,-122.327908",King,
500007,ISLAND HOSPITAL,1211  24TH STREET,WA,98221,"48.502004,-122.614978",Skagit,
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,1959 NE PACIFIC ST,WA,98195,"47.650694,-122.309134",king,
500011,HIGHLINE MEDICAL CENTER,16251 SYLVESTER ROAD SW,WA,98166,"47.45757,-122.342993",King,
500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,110 SOUTH NINTH AVE,WA,98902,"46.596628,-120.521309",yakima,
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,1321 COLBY AVENUE,WA,98201,"47.999898,-122.207481",Snohomish,
500015,AUBURN REGIONAL MEDICAL CENTER,202 N DIVISION STREET PLAZA ONE,WA,98001,"47.308955,-122.228828",king,
500016,CENTRAL WASHINGTON HOSPITAL,1201 SOUTH MILLER STREET,WA,98807,"47.407706,-120.324288",chelan,
500019,PROVIDENCE CENTRALIA HOSPITAL,914 S SCHEUBER ROAD,WA,98531,"46.712315,-122.985448",lewis,
500021,SAINT CLARE HOSPITAL,11315 BRIDGEPORT WAY S W,WA,98499,"47.154512,-122.501977",pierce,
500024,PROVIDENCE ST PETER HOSPITAL,413 LILLY ROAD NE,WA,98506,"47.052996,-122.84799",Thurston,
500025,SWEDISH MEDICAL CENTER/CHERRY HILL,500 17TH AVENUE,WA,98122,"47.606482,-122.310702",King,
500026,SWEDISH EDMONDS HOSPITAL,21601 76TH AVENUE WEST,WA,98026,"47.80329,-122.334196",snohomish,
500027,SWEDISH MEDICAL CENTER,747 BROADWAY,WA,98122,"47.608859,-122.322088",King,
500030,ST JOSEPH MEDICAL CENTER,2901 SQUALICUM PARKWAY,WA,98225,"48.772593,-122.473923",whatcom,
500031,GRAYS HARBOR COMMUNITY HOSPITAL,915 ANDERSON DRIVE,WA,98520,"46.979279,-123.846953",Grays Harbor,
500033,SAMARITAN HOSPITAL,801 EAST WHEELER ROAD,WA,98837,"47.128427,-119.265468",grant,
500036,YAKIMA VALLEY MEMORIAL HOSPITAL,2811 TIETON DRIVE,WA,98902,"46.593812,-120.54776",yakima,
500037,TOPPENISH COMMUNITY HOSPITAL,502 W FOURTH AVE,WA,98948,"46.370763,-120.316774",yakima,
500039,HARRISON MEDICAL CENTER,2520 CHERRY AVENUE,WA,98310,"47.582827,-122.625157",Kitsap,
500041,PEACHEALTH ST JOHN MEDICAL CENTER,1615 DELAWARE STREET,WA,98632,"46.130183,-122.941201",cowlitz,
500044,DEACONESS HOSPITAL,W 800 FIFTH AVENUE,WA,99210,"47.652009,-117.423293",spokane,
500049,WALLA WALLA GENERAL HOSPITAL,1025 S SECOND AVE,WA,99362,"46.055155,-118.329491",walla walla,
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,400 NE MOTHER JOSEPH PLACE,WA,98668,"45.623874,-122.581634",clark,
500051,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,WA,98004,"47.620188,-122.187343",king,
500053,KENNEWICK GENERAL HOSPITAL,900 SOUTH AUBURN STREET,WA,99336,"46.199093,-119.119327",benton,
500054,PROVIDENCE SACRED HEART MEDICAL CENTER,101 WEST 8TH AVENUE,WA,99204,"47.649138,-117.413473",spokane,
500058,KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,WA,99352,"46.281243,-119.282482",benton,
500060,CASCADE VALLEY HOSPITAL,330 S STILLAGUAMISH AVE,WA,98223,"48.188841,-122.118541",snohomish,
500064,HARBORVIEW MEDICAL CENTER,325 9TH AVENUE,WA,98104,"47.603821,-122.324176",King,
500072,OLYMPIC MEDICAL CENTER,939 CAROLINE ST,WA,98362,"48.115592,-123.414707",clallam,
500077,PROVIDENCE HOLY FAMILY HOSPITAL,5633 NORTH LIDGERWOOD,WA,99208,"47.709832,-117.4071",spokane,
500079,MULTICARE GOOD SAMARITAN HOSPITAL,401 15TH AVENUE SE,WA,98372,"47.17851,-122.289958",pierce,
500084,VALLEY GENERAL HOSPITAL,14701 179TH SE,WA,98272,"47.863912,-121.989103",snohomish,
500088,VALLEY MEDICAL CENTER,400 S 43RD ST,WA,98055,"47.442434,-122.214307",king,
500108,ST JOSEPH MEDICAL CENTER,1717 SOUTH J STREET,WA,98405,"47.245489,-122.448008",pierce,
500119,VALLEY HOSPITAL,12606 EAST MISSION AVENUE,WA,99216,"47.670872,-117.235519",spokane,
500124,EVERGREEN HOSPITAL MEDICAL CENTER,12040 NE 128TH STREET,WA,98034,"47.715609,-122.178424",king,
500129,TACOMA GENERAL ALLENMORE HOSPITAL,315 S MLK JR WAY,WA,98415,"47.25936,-122.452968",pierce,
500139,CAPITAL MEDICAL CENTER,3900 CAPITAL MALL DR SW,WA,98502,"47.042915,-122.951775",thurston,
500141,ST FRANCIS COMMUNITY HOSPITAL,34515 9TH AVENUE SOUTH,WA,98003,"47.292554,-122.327358",king,
500148,WENATCHEE VALLEY HOSPITAL,820 NORTH CHELAN STREET,WA,98801,"47.433627,-120.323127",douglas,
500150,LEGACY SALMON CREEK MEDICAL CENTER,2211 NE 139TH STREET,WA,98686,"45.720714,-122.647979",clark,
500151,ST ANTHONY HOSPITAL,11567 CANTERWOOD BOULEVARD NW,WA,98332,"47.363616,-122.613414",Pierce,
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,MEDICAL CENTER DRIVE,WV,26506,"39.654181,-79.959489",monongalia,
510002,GREENBRIER VALLEY MEDICAL CENTER,202 MAPLEWOOD AVENUE  PO BOX 497,WV,24970,"37.773091,-80.470361",greenbrier,
510006,UNITED HOSPITAL CENTER,327 MEDICAL PARK DRIVE,WV,26330,"39.328546,-80.239579",harrison,
510007,ST MARY'S MEDICAL CENTER,2900 1ST AVENUE,WV,25701,"38.432355,-82.400669",cabell,
510008,CITY HOSPITAL,P O BOX 1418   DRY RUN ROAD,WV,25401,"39.50199,-78.013424",berkeley,
510012,PLEASANT VALLEY HOSPITAL,2520 VALLEY DRIVE,WV,25550,"38.868927,-82.124247",mason,
510013,REYNOLDS MEMORIAL HOSPITAL,800 WHEELING AVE,WV,26038,"39.946721,-80.754225",marshall,
510018,JACKSON GENERAL HOSPITAL,122 PINNELL ST,WV,25271,"38.822896,-81.729895",jackson,
510022,CHARLESTON AREA MEDICAL CENTER,501 MORRIS STREET,WV,25301,"38.348043,-81.626575",kanawha,
510023,WEIRTON MEDICAL CENTER,601 COLLIERS WAY,WV,26062,"40.395547,-80.527932",brooke,
510024,MONONGALIA COUNTY GENERAL HOSPITAL,1200 JD ANDERSON DR,WV,26505,"39.66406,-79.946448",monongalia,
510029,THOMAS MEMORIAL HOSPITAL,4605 MACCORKLE AVE SW,WV,25309,"38.354077,-81.726386",kanawha,
510030,DAVIS MEMORIAL HOSPITAL,PO BOX 1484,WV,26241,"38.928149,-79.853284",randolph,
510031,ST FRANCIS HOSPITAL,333 LAIDLEY ST,WV,25301,"38.354004,-81.633054",kanawha,
510033,ST JOSEPHS HEALTHCARE SYSTEM,1824 MURDOCH AVENUE,WV,26102,"39.278025,-81.551738",wood,
510038,STONEWALL JACKSON MEM HOSP,230 HOSPITAL PLAZA,WV,26452,"39.047746,-80.492405",lewis,
510039,OHIO VALLEY MEDICAL CENTER,2000 EOFF STREET,WV,26003,"40.060202,-80.721333",ohio,
510046,PRINCETON COMMUNITY HOSPITAL,122 12TH STREET,WV,24740,"37.362928,-81.111545",mercer,
510047,FAIRMONT GENERAL HOSPITAL,1325 LOCUST AVENUE,WV,26554,"39.482288,-80.165195",marion,
510048,LOGAN REGIONAL MEDICAL CENTER,20 HOSPITAL DRIVE,WV,25601,"37.846765,-81.995627",logan,
510050,WHEELING HOSPITAL,1 MEDICAL PARK,WV,26003,"40.058846,-80.685047",ohio,
510053,ST JOSEPH HOSPITAL,1 AMALIA DRIVE,WV,26201,"38.991085,-80.236827",upshur,
510055,CABELL-HUNTINGTON HOSPITAL INC,1340 HAL GREER BOULEVARD,WV,25701,"38.40911,-82.427481",cabell,
510058,CAMDEN CLARK MEDICAL CENTER,800 GARFIELD AVE,WV,26101,"39.269618,-81.559949",wood,
510062,BECKLEY ARH HOSPITAL,306 STANAFORD ROAD,WV,25801,"37.798658,-81.168208",raleigh,
510070,RALEIGH GENERAL HOSPITAL,1710 HARPER ROAD,WV,25801,"37.787543,-81.201831",raleigh,
510071,BLUEFIELD REGIONAL MEDICAL CENTER,500 CHERRY ST,WV,24701,"37.255898,-81.234061",mercer,
510072,WETZEL COUNTY HOSPITAL,#3 EAST BENJAMIN DRIVE,WV,26155,"39.681071,-80.850198",wetzel,
510077,WILLIAMSON MEMORIAL HOSPITAL,859 ALDERSON STREET,WV,25661,"37.678231,-82.271977",mingo,
510082,SUMMERSVILLE REGIONAL MEDICAL CENTER,400 FAIRVIEW HEIGHTS ROAD,WV,26651,"38.292546,-80.829295",nicholas,
510085,CAMC TEAYS VALLEY HOSPITAL,1400 HOSPITAL DRIVE,WV,25526,"38.448324,-81.951622",putnam,
510086,WELCH COMMUNITY HOSPITAL,454 MCDOWELL STREET,WV,24801,"37.438043,-81.589284",mcdowell,
520002,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT,900 ILLINOIS AVE,WI,54481,"44.526471,-89.567095",portage,
520004,MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR INC,700 WEST AVE S,WI,54601,"43.804375,-91.242686",la crosse,
520008,WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WI,53188,"43.011174,-88.243083",waukesha,
520009,ST ELIZABETH HSPTL,1506 S ONEIDA ST,WI,54915,"44.248328,-88.402855",outagamie,
520011,LAKEVIEW MED CENTER,1700 WEST STOUT STREET,WI,54868,"45.506738,-91.758841",barron,
520013,SACRED HEART HSPTL,900 W CLAIREMONT AVE,WI,54701,"44.794916,-91.510902",eau claire,
520017,ST JOSEPHS HSPTL,2661 CTY HWY I,WI,54729,"44.950141,-91.359733",chippewa,
520019,MINISTRY ST MARYS HOSPITAL,2251 NORTH SHORE DR,WI,54501,"45.639325,-89.37481",oneida,
520021,UNITED HSPTL SYS,6308 EIGHTH AVE,WI,53143,"42.577495,-87.820412",kenosha,
520027,COLUMBIA ST MARY'S HOSPITAL OZAUKEE INC,13111 N PORT WASHINGTON RD,WI,53097,"43.256385,-87.926232",ozaukee,
520028,THE MONROE CLINIC,2005 5TH STREET,WI,53566,"42.607817,-89.634938",green,
520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WI,54401,"44.966026,-89.667685",marathon,
520033,RIVERVIEW HSPTL ASSOC,410 DEWEY ST PO BOX 8080,WI,54495,"44.381772,-89.830479",wood,
520034,AURORA MED CTR MANITOWOC CTY,5000 MEMORIAL DR,WI,54241,"44.123834,-87.620115",Manitowoc,
520035,AURORA SHEBOYGAN MEM MED CTR,2629 N 7TH ST,WI,53083,"43.772612,-87.710376",sheboygan,
520037,MINISTRY SAINT JOSEPH'S HOSPITAL,611 ST JOSEPH AVE,WI,54449,"44.678044,-90.177042",wood,
520038,AURORA MED CENTER-WASHINGTON COUNTY,1032 E SUMNER ST,WI,53027,"43.317725,-88.361927",washington,
520041,DIVINE SAVIOR HLTHCARE,2817 NEW PINERY RD P O BOX 387,WI,53901,"43.56708,-89.466557",columbia,
520044,ST NICHOLAS HOSPITAL,3100 SUPERIOR AVE,WI,53081,"43.762812,-87.747515",sheboygan,
520045,THEDA CLARK MED CTR,130 2ND ST,WI,54956,"44.187021,-88.45376",winnebago,
520048,MERCY MED CTR OF OSHKOSH,500 S OAKWOOD RD,WI,54904,"44.012941,-88.600488",winnebago,
520049,BELLIN MEMORIAL HSPTL,744 S WEBSTER AVE,WI,54305,"44.502114,-88.011608",brown,
520051,COLUMBIA ST MARYS HSPTL  MILW (COL & MILW CAMPUS),2323 N LAKE DR,WI,53211,"43.061887,-87.879893",milwaukee,
520057,ST CLARE HSPTL HLTH SVCS,707 14TH ST,WI,53913,"43.481059,-89.731998",sauk,
520059,AURORA MEMORIAL HSPTL BURLINGTON,252 MCHENRY ST,WI,53105,"42.672694,-88.281381",racine,
520062,OCONOMOWOC MEM HSPTL,791 E SUMMIT AVE,WI,53066,"43.100171,-88.486844",waukesha,
520063,ST JOSEPHS COM HSPTL WEST BEND,3200 PLEASANT VALLEY ROAD,WI,53095,"43.355824,-88.194966",washington,
520066,MERCY HLTH SYS CORP,1000 MINERAL POINT AVE,WI,53548,"42.687668,-89.032756",rock,
520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,1221 WHIPPLE ST,WI,54703,"44.812369,-91.512217",eau claire,
520071,FORT HEALTHCARE,611 SHERMAN AVE E,WI,53538,"42.931325,-88.82794",jefferson,
520075,ST VINCENT HSPTL,835 S VAN BUREN ST,WI,54301,"44.501177,-88.012159",brown,
520076,BEAVER DAM COM HSPTL,707 S UNIVERSITY AVE,WI,53916,"43.448325,-88.826341",dodge,
520078,WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS,3237 S 16TH ST,WI,53215,"42.985612,-87.935542",milwaukee,
520083,ST MARY'S HOSPITAL,700 SOUTH PARK ST,WI,53715,"43.059273,-89.401513",dane,
520087,GUNDERSEN LUTH MED CTR,1910 SOUTH AVE,WI,54601,"43.794608,-91.246821",La Crosse,
520088,ST AGNES HSPTL,430 E DIVISON ST,WI,54935,"43.777797,-88.431048",fond du lac,
520089,MERITER HSPTL,202 S PARK ST,WI,53715,"43.065648,-89.401698",dane,
520091,HOWARD YOUNG MED CTR,240 MAPLE ST PO BOX 470,WI,54568,"45.894077,-89.701833",vilas,
520095,SAUK PRAIRIE MEM HSPTL,80 FIRST ST,WI,53578,"43.282048,-89.721769",sauk,
520096,WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS,3801 SPRING ST,WI,53405,"42.731789,-87.826483",racine,
520097,ST MARYS HSPTL MED CTR,1726 SHAWANO AVE,WI,54303,"44.533136,-88.066181",brown,
520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,600 HIGHLAND AVENUE,WI,53792,"43.076172,-89.431366",dane,
520100,BELOIT MEM HSPTL,1969 W HART RD,WI,53511,"42.548649,-89.008318",rock,
520102,AURORA LAKELAND MED CTR,W3985 CTY RD NN,WI,53121,"42.661227,-88.496108",walworth,
520103,COMMUNITY MEM HSPTL,W180 N8085 TOWN HALL RD,WI,53051,"43.164338,-88.138075",waukesha,
520107,HOLY FAMILY MEMORIAL INC,2300 WESTERN AVE PO BOX 1450,WI,54221,"44.094923,-87.676359",manitowoc,
