Provider Id,Provider Name,Provider City,Provider State,County,povertyrate,Weighted Poverty Rate(r=50),WtedCharge,Latitude,Longitude
490135,CATAWBA HOSPITAL,CATAWBA,VA,craig,12.2,15.908053676674616,0.56648875,37.39102,-80.106002
490136,BON SECOURS - ST FRANCIS MEDICAL CENTER,MIDLOTHIAN,VA,chesterfield,7.2,14.28770388800975,0.900182757,37.466611,-77.658602
490140,"STAFFORD HOSPITAL, LLC",STAFFORD,VA,stafford,6.3,9.3738055518412,0.898158071,38.415102,-77.407416
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,FREDERICKSBURG,VA,spotsylvania,7.6,10.328631489978571,0.678043696,38.219738,-77.495901
490142,UVA HEALTH SCIENCES CENTER,CHARLOTTESVILLE,VA,albemarle,9.7,13.71335387105415,1.477549185,38.051479,-78.54951
500001,NORTHWEST HOSPITAL,SEATTLE,WA,king,12.1,12.134370413705984,0.958894673,47.714604,-122.337205
500002,PROVIDENCE ST MARY MEDICAL CENTER,WALLA WALLA,WA,walla walla,17.3,18.316794809885604,0.683457746,46.061965,-118.343133
500003,SKAGIT VALLEY HOSPITAL,MOUNT VERNON,WA,skagit,15,12.669842083232355,0.995266282,48.41796,-122.323662
500005,VIRGINIA MASON MEDICAL CENTER,SEATTLE,WA,king,12.1,12.15421243608878,0.668846202,47.609475,-122.327908
500007,ISLAND HOSPITAL,ANACORTES,WA,skagit,15,12.637708491268361,0.472750869,48.502004,-122.614978
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,WA,king,12.1,12.144409035921175,0.833778246,47.650694,-122.309134
500011,HIGHLINE MEDICAL CENTER,BURIEN,WA,,what,12.542953268973726,0.888312266,47.45757,-122.342993
500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,YAKIMA,WA,yakima,23,23.522185452014615,0.882213755,46.596628,-120.521309
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,EVERETT,WA,,what,11.757267251034952,0.88790156,47.999898,-122.207481
500015,AUBURN REGIONAL MEDICAL CENTER,AUBURN,WA,king,12.1,12.977431177941908,0.979227642,47.308955,-122.228828
500016,CENTRAL WASHINGTON HOSPITAL,WENATCHEE,WA,chelan,15.9,19.84588517464265,0.629564748,47.407706,-120.324288
500019,PROVIDENCE CENTRALIA HOSPITAL,CENTRALIA,WA,lewis,14.9,16.15842735682907,0.983069886,46.712315,-122.985448
500021,SAINT CLARE HOSPITAL,LAKEWOOD,WA,pierce,12.7,13.033005191310323,1.258982235,47.154512,-122.501977
500024,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,WA,thurston,12.8,14.500538953539287,1.094878241,47.052996,-122.84799
500025,SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,WA,king,12.1,12.153397533819657,1.2897795,47.606482,-122.310702
500026,SWEDISH EDMONDS HOSPITAL,EDMONDS,WA,snohomish,11,12.009145897462293,1.041025362,47.80329,-122.334196
500027,SWEDISH MEDICAL CENTER,SEATTLE,WA,king,12.1,12.153853581506112,1.326778636,47.608859,-122.322088
500030,ST JOSEPH MEDICAL CENTER,BELLINGHAM,WA,whatcom,15.6,13.19054740692684,1.027282841,48.772593,-122.473923
500031,GRAYS HARBOR COMMUNITY HOSPITAL,ABERDEEN,WA,grays harbor,21.1,17.539057464168163,0.706918653,46.979279,-123.846953
500033,SAMARITAN HOSPITAL,MOSES LAKE,WA,grant,20.3,19.35014613663732,0.557738852,47.128427,-119.265468
500036,YAKIMA VALLEY MEMORIAL HOSPITAL,YAKIMA,WA,yakima,23,23.480255742984106,0.598616203,46.593812,-120.54776
500037,TOPPENISH COMMUNITY HOSPITAL,TOPPENISH,WA,yakima,23,17.318059324760085,0.775811836,46.370763,-120.316774
500039,HARRISON MEDICAL CENTER,BREMERTON,WA,kitsap,11,12.192520919971596,1.022719549,47.582827,-122.625157
500041,PEACHEALTH ST JOHN MEDICAL CENTER,LONGVIEW,WA,cowlitz,19.5,15.658572019608105,0.758925077,46.130183,-122.941201
500044,DEACONESS HOSPITAL,SPOKANE,WA,spokane,15.2,15.088848041420961,0.903481151,47.652009,-117.423293
500049,WALLA WALLA GENERAL HOSPITAL,WALLA WALLA,WA,walla walla,17.3,17.48317177841508,0.844726475,46.055155,-118.329491
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,VANCOUVER,WA,clark,13.7,14.718643403638561,0.924880041,45.623874,-122.581634
500051,OVERLAKE HOSPITAL MEDICAL CENTER,BELLEVUE,WA,king,12.1,11.912002876976986,0.753654697,47.620188,-122.187343
500053,KENNEWICK GENERAL HOSPITAL,KENNEWICK,WA,benton,11.7,17.657971301224713,0.818478638,46.199093,-119.119327
500054,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,WA,spokane,15.2,15.094057013196846,0.934275488,47.649138,-117.413473
500058,KADLEC REGIONAL MEDICAL CENTER,RICHLAND,WA,benton,11.7,17.48841790029653,0.764024938,46.281243,-119.282482
500060,CASCADE VALLEY HOSPITAL,ARLINGTON,WA,snohomish,11,12.352602227113056,0.600938015,48.188841,-122.118541
500064,HARBORVIEW MEDICAL CENTER,SEATTLE,WA,king,12.1,12.155055159032962,0.883294684,47.603821,-122.324176
500072,OLYMPIC MEDICAL CENTER,PORT ANGELES,WA,clallam,13.2,12.445113557331828,0.453226407,48.115592,-123.414707
500077,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,WA,spokane,15.2,15.714118979606399,0.754487338,47.709832,-117.4071
500079,MULTICARE GOOD SAMARITAN HOSPITAL,PUYALLUP,WA,pierce,12.7,13.009570689786717,1.308309824,47.17851,-122.289958
500084,VALLEY GENERAL HOSPITAL,MONROE,WA,snohomish,11,11.784314964403345,0.654208124,47.863912,-121.989103
500088,VALLEY MEDICAL CENTER,RENTON,WA,king,12.1,12.363689210340638,0.89342533,47.442434,-122.214307
500108,ST JOSEPH MEDICAL CENTER,TACOMA,WA,pierce,12.7,13.005590052528984,1.027282841,47.245489,-122.448008
500119,VALLEY HOSPITAL,SPOKANE,WA,spokane,15.2,15.748858780378267,1.054285405,47.670872,-117.235519
500124,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,WA,king,12.1,11.376111765213022,0.863655065,47.715609,-122.178424
500129,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,WA,pierce,12.7,13.002704369831381,1.16153043,47.25936,-122.452968
500139,CAPITAL MEDICAL CENTER,OLYMPIA,WA,thurston,12.8,14.552461445259263,0.979189625,47.042915,-122.951775
500141,ST FRANCIS COMMUNITY HOSPITAL,FEDERAL WAY,WA,king,12.1,12.985505086970209,1.244907353,47.292554,-122.327358
500148,WENATCHEE VALLEY HOSPITAL,WENATCHEE,WA,douglas,17.4,19.814460187051896,0.496099093,47.433627,-120.323127
500150,LEGACY SALMON CREEK MEDICAL CENTER,VANCOUVER,WA,clark,13.7,14.734454099564054,0.842110143,45.720714,-122.647979
500151,ST ANTHONY HOSPITAL,GIG HARBOR,WA,pierce,12.7,12.810660372137228,0.939173282,47.363616,-122.613414
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,MORGANTOWN,WV,monongalia,19,16.798137357472594,0.737764145,39.654181,-79.959489
510002,GREENBRIER VALLEY MEDICAL CENTER,RONCEVERTE,WV,greenbrier,17.9,17.227324564721098,0.43111812,37.773091,-80.470361
510006,UNITED HOSPITAL CENTER,BRIDGEPORT,WV,harrison,17.4,18.837873638256067,0.488639214,39.328546,-80.239579
510007,ST MARY'S MEDICAL CENTER,HUNTINGTON,WV,cabell,22.3,22.41331108788826,1.183906307,38.432355,-82.400669
510008,CITY HOSPITAL,MARTINSBURG,WV,berkeley,14.8,12.396793262871283,0.485796912,39.50199,-78.013424
510012,PLEASANT VALLEY HOSPITAL,POINT PLEASANT,WV,mason,19.5,21.287155101998625,0.576130043,38.868927,-82.124247
510013,REYNOLDS MEMORIAL HOSPITAL,GLEN DALE,WV,marshall,15.6,16.676522216244262,0.415823348,39.946721,-80.754225
510018,JACKSON GENERAL HOSPITAL,RIPLEY,WV,jackson,17.8,21.429017229312176,0.558017744,38.822896,-81.729895
510022,CHARLESTON AREA MEDICAL CENTER,CHARLESTON,WV,kanawha,17.2,21.238211488667094,0.717344621,38.348043,-81.626575
510023,WEIRTON MEDICAL CENTER,WEIRTON,WV,brooke,15,15.451076197978354,0.409454406,40.395547,-80.527932
510024,MONONGALIA COUNTY GENERAL HOSPITAL,MORGANTOWN,WV,monongalia,19,16.795932786528716,0.575980967,39.66406,-79.946448
510029,THOMAS MEMORIAL HOSPITAL,SOUTH CHARLESTO,WV,kanawha,17.2,21.19291066883175,0.624925038,38.354077,-81.726386
510030,DAVIS MEMORIAL HOSPITAL,ELKINS,WV,randolph,20.1,19.048636898686038,0.39108179,38.928149,-79.853284
510031,ST FRANCIS HOSPITAL,CHARLESTON,WV,kanawha,17.2,21.237699810434705,1.095398786,38.354004,-81.633054
510033,ST JOSEPHS HEALTHCARE SYSTEM,PARKERSBURG,WV,wood,18,20.895963853038268,0.485888018,39.278025,-81.551738
510038,STONEWALL JACKSON MEM HOSP,WESTON,WV,lewis,19.8,20.40027822582715,0.410195616,39.047746,-80.492405
510039,OHIO VALLEY MEDICAL CENTER,WHEELING,WV,ohio,16.6,16.205612633040467,0.625255886,40.060202,-80.721333
510046,PRINCETON COMMUNITY HOSPITAL,PRINCETON,WV,mercer,21.5,20.215709053055036,0.445481715,37.362928,-81.111545
510047,FAIRMONT GENERAL HOSPITAL,FAIRMONT,WV,marion,16.3,17.62482150134988,0.522809844,39.482288,-80.165195
510048,LOGAN REGIONAL MEDICAL CENTER,LOGAN,WV,logan,21.4,23.946709528986965,0.78770776,37.846765,-81.995627
510050,WHEELING HOSPITAL,WHEELING,WV,ohio,16.6,16.20367803855173,0.390903423,40.058846,-80.685047
510053,ST JOSEPH HOSPITAL,BUCKHANNON,WV,upshur,20,20.313023635000377,1.032280344,38.991085,-80.236827
510055,CABELL-HUNTINGTON HOSPITAL INC,HUNTINGTON,WV,cabell,22.3,22.72694003237409,0.740351602,38.40911,-82.427481
510058,CAMDEN CLARK MEDICAL CENTER,PARKERSBURG,WV,wood,18,20.898187854772658,0.612871788,39.269618,-81.559949
510062,BECKLEY ARH HOSPITAL,BECKLEY,WV,raleigh,17,21.05009295036866,0.400607837,37.798658,-81.168208
510070,RALEIGH GENERAL HOSPITAL,BECKLEY,WV,raleigh,17,20.843609300730687,0.557530861,37.787543,-81.201831
510071,BLUEFIELD REGIONAL MEDICAL CENTER,BLUEFIELD,WV,mercer,21.5,20.54596844609812,0.469706564,37.255898,-81.234061
510072,WETZEL COUNTY HOSPITAL,NEW MARTINSVILL,WV,wetzel,17.9,17.17874576285171,0.601234535,39.681071,-80.850198
510077,WILLIAMSON MEMORIAL HOSPITAL,WILLIAMSON,WV,mingo,26,26.010396002403354,0.498278271,37.678231,-82.271977
510082,SUMMERSVILLE REGIONAL MEDICAL CENTER,SUMMERSVILLE,WV,nicholas,21.3,22.623037489405707,0.424159768,38.292546,-80.829295
510085,CAMC TEAYS VALLEY HOSPITAL,HURRICANE,WV,putnam,11.5,21.135155917502036,0.555986868,38.448324,-81.951622
510086,WELCH COMMUNITY HOSPITAL,WELCH,WV,mcdowell,34.2,21.771628424429966,0.402253224,37.438043,-81.589284
520002,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT,STEVENS POINT,WI,portage,14.8,13.398470136357846,0.493333511,44.526471,-89.567095
520004,"MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR, INC",LA CROSSE,WI,la crosse,14.7,13.658195981215968,0.714649721,43.804375,-91.242686
520008,WAUKESHA MEMORIAL HOSPITAL,WAUKESHA,WI,waukesha,5.5,11.091751453961335,0.758060187,43.011174,-88.243083
520009,ST ELIZABETH HSPTL,APPLETON,WI,outagamie,8.1,11.914282462227993,0.463116409,44.248328,-88.402855
520011,LAKEVIEW MED CENTER,RICE LAKE,WI,barron,12.7,13.451609142416336,0.436105418,45.506738,-91.758841
520013,SACRED HEART HSPTL,EAU CLAIRE,WI,eau claire,14.5,12.387756093391378,0.789010887,44.794916,-91.510902
520017,ST JOSEPHS HSPTL,CHIPPEWA FALLS,WI,chippewa,10.9,13.577569001662598,0.652727463,44.950141,-91.359733
520019,MINISTRY ST MARYS HOSPITAL,RHINELANDER,WI,oneida,13,13.27176794208928,0.711668615,45.639325,-89.37481
520021,UNITED HSPTL SYS,KENOSHA,WI,kenosha,14.3,12.53225362017937,0.762207791,42.577495,-87.820412
520027,"COLUMBIA ST MARY'S HOSPITAL OZAUKEE, INC",MEQUON,WI,ozaukee,5.3,10.566954178839175,0.78038449,43.256385,-87.926232
520028,THE MONROE CLINIC,MONROE,WI,green,9.7,12.594365708060707,0.739791366,42.607817,-89.634938
520030,ASPIRUS WAUSAU HOSPITAL,WAUSAU,WI,marathon,11.2,12.364012410652672,0.651313836,44.966026,-89.667685
520033,RIVERVIEW HSPTL ASSOC,WISCONSIN RAPID,WI,wood,12.3,14.15358084010402,0.509121874,44.381772,-89.830479
520034,AURORA MED CTR MANITOWOC CTY,TWO RIVERS,WI,manitowoc,8.6,8.77128667129799,0.611475619,44.123834,-87.620115
520035,AURORA SHEBOYGAN MEM MED CTR,SHEBOYGAN,WI,sheboygan,8.8,7.997634980519311,0.606209029,43.772612,-87.710376
520037,MINISTRY SAINT JOSEPH'S HOSPITAL,MARSHFIELD,WI,wood,12.3,14.231998067708526,0.722073004,44.678044,-90.177042
520038,AURORA MED CENTER-WASHINGTON COUNTY,HARTFORD,WI,washington,6.3,10.452770627849524,0.768122063,43.317725,-88.361927
520041,DIVINE SAVIOR HLTHCARE,PORTAGE,WI,columbia,9.2,13.38080885578154,0.697032421,43.56708,-89.466557
520044,ST NICHOLAS HOSPITAL,SHEBOYGAN,WI,sheboygan,8.8,7.994602219377749,0.620518699,43.762812,-87.747515
520045,THEDA CLARK MED CTR,NEENAH,WI,winnebago,12.4,12.19908551936747,0.433848495,44.187021,-88.45376
520048,MERCY MED CTR OF OSHKOSH,OSHKOSH,WI,winnebago,12.4,10.357243484086112,0.43010027,44.012941,-88.600488
520049,BELLIN MEMORIAL HSPTL,GREEN BAY,WI,brown,10.9,11.944990725330296,0.558792662,44.502114,-88.011608
520051,COLUMBIA ST MARYS HSPTL  MILW (COL & MILW CAMPUS),MILWAUKEE,WI,milwaukee,21.8,10.917406222313163,0.846646011,43.061887,-87.879893
520057,ST CLARE HSPTL HLTH SVCS,BARABOO,WI,sauk,12.2,13.512761950303812,0.775821737,43.481059,-89.731998
520059,AURORA MEMORIAL HSPTL BURLINGTON,BURLINGTON,WI,racine,13.2,11.78580497297664,0.764757591,42.672694,-88.281381
520062,OCONOMOWOC MEM HSPTL,OCONOMOWOC,WI,waukesha,5.5,11.146904094040826,0.674350316,43.100171,-88.486844
520063,ST JOSEPHS COM HSPTL WEST BEND,WEST BEND,WI,washington,6.3,10.072088501886642,0.684159256,43.355824,-88.194966
520066,MERCY HLTH SYS CORP,JANESVILLE,WI,rock,14.6,11.72477894581632,0.767351273,42.687668,-89.032756
520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,EAU CLAIRE,WI,eau claire,14.5,12.387289086376526,0.674208241,44.812369,-91.512217
520071,FORT HEALTHCARE,FORT ATKINSON,WI,jefferson,10.1,11.914577244700038,0.638732726,42.931325,-88.82794
520075,ST VINCENT HSPTL,GREEN BAY,WI,brown,10.9,11.944716985818362,0.632879453,44.501177,-88.012159
520076,BEAVER DAM COM HSPTL,BEAVER DAM,WI,dodge,10.8,9.931467087837333,0.836294911,43.448325,-88.826341
520078,WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS,MILWAUKEE,WI,milwaukee,21.8,11.255660935908896,0.760075003,42.985612,-87.935542
520083,ST MARY'S HOSPITAL,MADISON,WI,dane,12.8,11.324098558173436,0.799048316,43.059273,-89.401513
520087,GUNDERSEN LUTH MED CTR,LA CROSSE,WI,la crosse,14.7,13.657681329971453,0.671996928,43.794608,-91.246821
520088,ST AGNES HSPTL,FOND DU LAC,WI,fond du lac,9.9,9.7804770763489,0.759709544,43.777797,-88.431048
520089,MERITER HSPTL,MADISON,WI,dane,12.8,11.323359315354956,0.952717843,43.065648,-89.401698
520091,HOWARD YOUNG MED CTR,WOODRUFF,WI,vilas,12.9,14.267747528471675,0.648482343,45.894077,-89.701833
520095,SAUK PRAIRIE MEM HSPTL,PRAIRIE DU SAC,WI,sauk,12.2,12.724794800936424,0.584585405,43.282048,-89.721769
520096,WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS,RACINE,WI,racine,13.2,11.739014821779621,0.605716744,42.731789,-87.826483
520097,ST MARYS HSPTL MED CTR,GREEN BAY,WI,brown,10.9,11.968964856079428,0.614104071,44.533136,-88.066181
520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,MADISON,WI,dane,12.8,11.322998467270583,0.844322027,43.076172,-89.431366
520100,BELOIT MEM HSPTL,BELOIT,WI,rock,14.6,11.981591181635189,1.054338046,42.548649,-89.008318
520102,AURORA LAKELAND MED CTR,ELKHORN,WI,walworth,13.3,12.781507452212917,0.794585685,42.661227,-88.496108
520103,COMMUNITY MEM HSPTL,MENOMONEE FALLS,WI,waukesha,5.5,10.817918328042463,0.645065557,43.164338,-88.138075
520107,HOLY FAMILY MEMORIAL INC,MANITOWOC,WI,manitowoc,8.6,8.7673079835934,0.654890153,44.094923,-87.676359
520109,"MILE BLUFF MEDICAL CENTER, INC",MAUSTON,WI,juneau,17.2,14.431163576759378,0.741822799,43.783482,-90.074649
520113,BAY AREA MED CTR,MARINETTE,WI,marinette,13.4,11.730579196010739,0.664888518,45.071882,-87.617426
520116,UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR,WATERTOWN,WI,jefferson,10.1,11.08925835001169,0.615688096,43.200168,-88.69645
520136,"WHEATON FRANCISCAN, INC- ST JOSEPH",MILWAUKEE,WI,milwaukee,21.8,10.90374144672401,0.753983007,43.074364,-87.976698
520138,AURORA ST LUKES MEDICAL CENTER,MILWAUKEE,WI,milwaukee,21.8,11.252470583782788,1.075769285,42.989578,-87.950789
520139,AURORA WEST ALLIS MEDICAL CENTER,WEST ALLIS,WI,milwaukee,21.8,10.919104127609728,0.884849499,43.001359,-88.023423
520160,APPLETON MED CTR,APPLETON,WI,outagamie,8.1,11.921800521102625,0.387568083,44.27873,-88.393374
520170,WHEATON FRANCISCAN INC - ELMBROOK MEMORIAL,BROOKFIELD,WI,waukesha,5.5,10.86172613939871,0.687221693,43.059342,-88.15471
520177,FROEDTERT MEM LUTHERAN HSPTL,MILWAUKEE,WI,milwaukee,21.8,10.907580387405206,0.771257283,43.040856,-88.024865
520189,AURORA MED CTR KENOSHA,KENOSHA,WI,kenosha,14.3,12.279088736137867,0.90965304,42.570017,-87.935224
520193,AURORA BAYCARE MED CTR,GREEN BAY,WI,brown,10.9,11.918721588917043,0.749830829,44.474958,-87.94067
520194,ORTHOPAEDIC HSPTL OF WI,GLENDALE,WI,milwaukee,21.8,10.889354785859991,0.656441177,43.09769,-87.914964
520196,OAK LEAF SURGCL HSPTL,EAU CLAIRE,WI,eau claire,14.5,12.673233136894549,0.570283628,44.777777,-91.445535
520198,AURORA MED CTR OSHKOSH,OSHKOSH,WI,winnebago,12.4,10.356193914853138,0.734123232,44.027572,-88.595685
520202,ST CLARE'S HOSPITAL OF WESTON INC,WESTON,WI,marathon,11.2,14.813757555027165,0.485753309,44.890483,-89.581256
520204,"WHEATON FRANCISCAN HEALTHCARE- FRANKLIN, INC",FRANKLIN,WI,milwaukee,21.8,11.01679792236824,0.795483899,42.860149,-87.954125
520205,"MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL, LLC",FRANKLIN,WI,milwaukee,21.8,11.01679792236824,0.787596767,42.860149,-87.954125
520206,AURORA MEDICAL CENTER,SUMMIT,WI,waukesha,5.5,11.157007869041905,0.717522199,43.065675,-88.467458
520207,AURORA MEDICAL CENTER,GRAFTON,WI,ozaukee,5.3,10.134193094177283,0.717522199,43.323785,-87.928554
530002,CAMPBELL COUNTY MEMORIAL HOSPITAL,GILLETTE,WY,campbell,7,7.2037063736808955,0.724092744,44.290378,-105.518179
530006,SHERIDAN MEMORIAL HOSPITAL,SHERIDAN,WY,sheridan,9.9,11.133842707127702,0.845775445,44.808659,-106.975756
530008,RIVERTON MEMORIAL HOSPITAL,RIVERTON,WY,fremont,15.6,15.1250761649387,0.773084222,43.034754,-108.418676
530010,LANDER REGIONAL HOSPITAL,LANDER,WY,fremont,15.6,15.6,0.8834649,42.820507,-108.726776
530011,MEMORIAL HOSPITAL SWEETWATER COUNTY,ROCK SPRINGS,WY,sweetwater,10,9.396086339691252,0.73237714,41.58476,-109.235454
530012,WYOMING MEDICAL CENTER,CASPER,WY,natrona,11.5,11.030348970063567,0.866324222,42.848019,-106.307975
530014,CHEYENNE REGIONAL MEDICAL CENTER,CHEYENNE,WY,laramie,9.9,9.9,0.868754365,41.140603,-104.816512
530015,ST JOHNS MEDICAL CENTER,JACKSON,WY,teton,8.3,19.45300249927828,0.746187787,43.479947,-110.750404
530025,IVINSON MEMORIAL HOSPITAL,LARAMIE,WY,albany,21.6,15.606643588394862,0.684112257,41.311468,-105.557468
530032,EVANSTON REGIONAL HOSPITAL,EVANSTON,WY,uinta,9.7,9.529800772674445,0.775084428,41.242659,-110.990517
530033,MOUNTAIN VIEW REGIONAL HOSPITAL,CASPER,WY,natrona,11.5,10.969522225806793,0.967226203,42.840792,-106.22635
670002,SOUTH HAMPTON COMMUNITY HOSPITAL,DALLAS,TX,dallas,20,13.729741343277155,1.347881549,32.714603,-96.857109
670004,ST MARKS MEDICAL CENTER,LA GRANGE,TX,fayette,14.7,16.104305639502382,0.4459603,29.935333,-96.876248
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,KINGWOOD,TX,harris,19.4,17.071786415018842,0.634211448,30.047786,-95.258622
670006,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,AUSTIN,TX,travis,18.1,13.741268446458779,0.727029805,30.295623,-97.825146
670008,HOUSTON PHYSICIANS' HOSPITAL,WEBSTER,TX,harris,19.4,14.067779530832057,1.923857161,29.534085,-95.126139
670012,FOUNDATION SURGICAL HOSPITAL,BELLAIRE,TX,harris,19.4,14.965092755703095,1.009769334,29.723772,-95.460735
670018,DOCTORS DIAGNOSTIC HOSPITAL,CLEVELAND,TX,liberty,19.3,17.87597294890041,0.636228069,30.328531,-95.093786
670019,UNIVERSITY GENERAL HOSPITAL,HOUSTON,TX,harris,19.4,14.542560714408076,1.364202255,29.692587,-95.400718
670023,METHODIST MANSFIELD MEDICAL CENTER,MANSFIELD,TX,tarrant,16.8,13.491250020830053,0.993920419,32.567648,-97.095709
670024,NORTH CYPRESS MEDICAL CENTER,CYPRESS,TX,harris,19.4,15.670162119057048,2.064443809,29.925949,-95.631522
670025,THE HEART HOSPITAL BAYLOR PLANO,PLANO,TX,collin,8.2,13.157884777780442,0.878725656,33.01469,-96.789689
670029,FIRST STREET HOSPITAL LP,BELLAIRE,TX,harris,19.4,14.449761622135236,1.250728927,29.709926,-95.462568
670031,ST LUKE'S PATIENTS MEDICAL CENTER,PASADENA,TX,harris,19.4,14.130963415746244,1.01511107,29.641249,-95.162143
670034,SCOTT & WHITE HOSPITAL-ROUND ROCK,ROUND ROCK,TX,williamson,7.4,15.196152252004051,0.658668875,30.563444,-97.684619
670041,SETON MEDICAL CENTER WILLIAMSON,ROUND ROCK,TX,williamson,7.4,15.199256188855363,1.41098056,30.566887,-97.651274
670043,CEDAR PARK REGIONAL MEDICAL CENTER,CEDAR PARK,TX,williamson,7.4,14.742933401654312,1.126928498,30.532521,-97.811751
670044,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,ROCKWALL,TX,rockwall,6,13.784177511469315,0.855462028,32.884379,-96.465864
670046,USMD HOSPITAL  AT FORT WORTH LP,FORT WORTH,TX,tarrant,16.8,13.527249289123981,1.037765019,32.645678,-97.418194
670047,SIERRA PROVIDENCE EAST MEDICAL CENTER,EL PASO,TX,el paso,24.6,25.135585959600014,1.782257442,31.79048,-106.264513
670049,NORTH CENTRAL SURGICAL CENTER LLP,DALLAS,TX,dallas,20,12.78767871965246,0.627934504,32.875216,-96.771242
670050,TRUSTPOINT HOSPITAL,LUBBOCK,TX,lubbock,20.4,23.00526676914976,0.386098994,33.617096,-101.903253
670052,DOCTORS HOSPITAL,BRIDGEPORT,TX,wise,12,13.88472738672496,1.399218675,33.220459,-97.761925
670053,ST LUKE'S SUGAR LAND HOSPITAL,SUGAR LAND,TX,fort bend,8.9,14.948873970384906,1.178824105,29.604719,-95.62025
670054,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,SAN ANTONIO,TX,bexar,17.9,14.061795898292209,1.058767027,29.530089,-98.589933
670055,METHODIST STONE OAK HOSPITAL,SAN ANTONIO,TX,bexar,17.9,13.179179382709702,1.21636305,29.615974,-98.474949
670056,SETON MEDICAL CENTER HAYS,KYLE,TX,hays,14.9,15.287018172085913,1.66826527,30.008489,-97.853116
670059,ST LUKES LAKESIDE HOSPITAL,THE WOODLANDS,TX,montgomery,13.7,18.265695719042846,1.115659209,30.203444,-95.457382
670060,TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE,SUNNYVALE,TX,dallas,20,14.113379736399708,1.455906424,32.779231,-96.568842
670061,SOUTH TEXAS SURGICAL HOSPITAL,CORPUS CHRISTI,TX,nueces,20,21.895550666579283,0.952242484,27.686925,-97.375353
670067,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,ARLINGTON,TX,tarrant,16.8,12.553949562469617,0.914100711,32.683014,-97.116926
670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,FLOWER MOUND,TX,denton,9.4,12.521550689271045,1.138141298,33.045656,-97.067515
670069,METHODIST MCKINNEY HOSPITAL,MC KINNEY,TX,collin,8.2,13.87289524067253,0.616859181,33.176637,-96.722442
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,ARLINGTON,TX,tarrant,16.8,12.544909832739929,0.862156881,32.747709,-97.117044
670072,"WESTBURY COMMUNITY HOSPITAL, LLC",HOUSTON,TX,harris,19.4,14.439306220467724,0.458229874,29.651849,-95.477669
